video_id,style_raw,style_no,category_id,category_name,brand_code,brand_name,oss_url,posted_date,impressions,views,clicks,orders,revenue
7407134094498336031,SDFN2379W,DWUMFN2301,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407134094498336031/2026/07/07/7407134094498336031_6a8fd5a15b3b4356bca6ad5911d6ba90.mp4,2024-08-25,731368,678073,14542,168,5777.910000
7407200466691443999,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407200466691443999/2026/07/07/7407200466691443999_7de1352d5088452ea793be6caac5e29a.mp4,2024-08-25,611609,570900,9659,176,5905.740000
7407253370295176491,KIMLY,DWUMMB1901,60,中筒靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407253370295176491/2026/07/07/7407253370295176491_94e0018063334f9aa5e8f80e5ecfb141.mp4,2024-08-25,213877,187517,7803,200,8230.700000
7407290755967929631,SARR034M,AMUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407290755967929631/2026/07/06/7407290755967929631_e9079dc0361045429e8db7d0d8807e42.mp4,2024-08-25,883122,873864,19117,437,19544.250000
7407426385482009902,SNWS245W,NWUMRS2404,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407426385482009902/2026/07/07/7407426385482009902_6e09b5d47f43410ab73fd040e813b284.mp4,2024-08-26,71647,319247,4757,108,5226.980000
7407500392151502126,SDML2401W,DWUMMU2407,57,穆勒鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407500392151502126/2026/07/08/7407500392151502126_6795465749484d9085176d0fcdc635bc.mp4,2024-08-26,203368,185970,2456,61,1902.280000
7407506636115397934,GRANDWING,BMUMOX2001,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407506636115397934/2026/07/07/7407506636115397934_0821e4d838564f8397ebb98e51aa60a0.mp4,2024-08-26,223102,195847,4372,124,5535.140000
7407598883632581918,SDFN2455W,DWUMFN2405,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407598883632581918/2026/07/08/7407598883632581918_416d27a4dd64439eaf4e2f2aaa138fea.mp4,2024-08-26,151636,135972,15185,68,2991.190000
7407615915682041119,SDAB2310W,DWUMAB2311,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407615915682041119/2026/07/06/7407615915682041119_24154ef22eb54e098dcf300c26b99dd4.mp4,2024-08-26,1215658,1079534,22091,427,16050.130000
7407636022709718314,SDHS2405W,DWUMHS2458,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407636022709718314/2026/07/07/7407636022709718314_77db01a5d722493c9b238c5e7694c773.mp4,2024-08-26,538154,462637,52918,228,8294.160000
7407795219049024798,160448_M,NMUMHB1907,82,徒步靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407795219049024798/2026/07/08/7407795219049024798_3f00c987aa19423bb483d982c9358a2b.mp4,2024-08-27,123581,123058,1662,48,2568.510000
7407938569387429163,SARR034M,AMUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407938569387429163/2026/07/07/7407938569387429163_60b48e38080c42a5903c4c1f05e90422.mp4,2024-08-27,233839,222124,7400,152,7310.090000
7407971949684575530,SDPU2319W,DWUMPU2202,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407971949684575530/2026/07/08/7407971949684575530_9f98d7408aec48beb8cb36e38531a039.mp4,2024-08-27,224462,207428,12855,68,2646.170000
7407973101407014190,SDHS2205W,DWUMHS2218,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7407973101407014190/2026/07/08/7407973101407014190_f2c5238a857144e8913f321bbb942e0c.mp4,2024-08-27,195560,186227,9206,89,3392.020000
7408325607857065258,SDAB2305W,DWUMAB2308,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7408325607857065258/2026/07/08/7408325607857065258_f18990029b8d432a8678f92b7dc991a3.mp4,2024-08-28,204504,188204,5124,61,2732.760000
7408334834000563499,SBWO2302M,BMUMFO2301,87,餐厨用鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7408334834000563499/2026/07/07/7408334834000563499_b94be4d804f5432d83bc358715ee2400.mp4,2024-08-28,178074,172294,5974,108,5144.450000
7408339558452022558,UTAH-W,DWUWKB1915,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7408339558452022558/2026/07/07/7408339558452022558_ce25c5bd5c7d471795e1c2983383d567.mp4,2024-08-28,132113,122537,6582,109,4901.990000
7408340742894079263,SDAB2310W,DWUMAB2311,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7408340742894079263/2026/07/06/7408340742894079263_6dd82ef2716b4e5e9b57ee0cd6e2cc94.mp4,2024-08-28,848269,703645,11749,284,11575.280000
7408573825673071915,SBOX2318M,BMUMOX2302,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7408573825673071915/2026/07/08/7408573825673071915_c39dcec855dc48bebef6775ead1c8bdc.mp4,2024-08-29,109616,104805,2427,80,2961.860000
7408582708714081567,SDSB2427W,DWUMSB2407,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7408582708714081567/2026/07/08/7408582708714081567_c42310d433794254b5f32f5ee82bad28.mp4,2024-08-29,168638,147543,4632,79,3302.520000
7408670499670166826,SDFN2436W,DWUMFN2420,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7408670499670166826/2026/07/08/7408670499670166826_7fbc7d69e6524147abeb7ab560d95ed7.mp4,2024-08-29,21719,18552,1039,10,385.420000
7408722897730063647,SDSL2412W,DWUMSL2402,58,拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7408722897730063647/2026/07/08/7408722897730063647_bc1cb46940df44139f4203889a6b13c1.mp4,2024-08-29,137393,127900,5740,74,3044.740000
7409041124024749342,SDHS2452W,DWUMHS2432,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409041124024749342/2026/07/08/7409041124024749342_14ed1d2ef2d745d1a42169a1cc92ba33.mp4,2024-08-30,121398,103957,3309,54,1840.130000
7409346129705438510,SARR009M,AMUMRS2301,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409346129705438510/2026/07/08/7409346129705438510_d46c4981b59740acb87c94ec5c6542a0.mp4,2024-08-31,105798,100068,2667,37,1509.940000
7409378929674341675,SDSB2427W,DWUMSB2407,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409378929674341675/2026/07/08/7409378929674341675_9bd123c3d7ce485fa62eee7ff8de51c2.mp4,2024-08-31,1245310,1060491,53300,143,6089.640000
7409386890916416799,SBWO2302M,BMUMFO2301,87,餐厨用鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409386890916416799/2026/07/06/7409386890916416799_facdb3ddc4924daa819de956855989c2.mp4,2024-08-31,1711594,1670797,42218,323,14703.950000
7409421793452231967,SARR034M,AMUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409421793452231967/2026/07/07/7409421793452231967_fc684e41fc2b4e7faa3b9ca04875cf65.mp4,2024-08-31,902940,875682,6100,249,11368.230000
7409652554755263775,SDFN2455W,DWUMFN2405,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409652554755263775/2026/07/07/7409652554755263775_43ef5e0208014eee818eeeef3648ee11.mp4,2024-09-01,428376,413308,11038,134,5630.100000
7409787681632161066,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409787681632161066/2026/07/08/7409787681632161066_ef36cc32242544049c0f4b471798b3ae.mp4,2024-09-01,244844,213956,11233,65,2129.250000
7409847124294126878,SDFN2442W,DWUMFN2407,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409847124294126878/2026/07/08/7409847124294126878_01d64c4531ce47aeb25e244d62a1a26c.mp4,2024-09-01,39368,32081,2321,10,401.200000
7409866930837785886,SDFS2311W,DWUMFS2306,66,平底凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409866930837785886/2026/07/08/7409866930837785886_694004be585c469bbb19ae4fe9a3bd80.mp4,2024-09-01,297556,285607,2279,15,492.690000
7409916689963306270,SDFN2436W,DWUMFN2420,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7409916689963306270/2026/07/08/7409916689963306270_629613999df147d281900fa3f9d935e4.mp4,2024-09-01,41773,32687,2394,15,587.820000
7410021135145766187,SNWS245M,NMUMRS2403,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7410021135145766187/2026/07/08/7410021135145766187_9afb81f3e25341998f77e5177d283606.mp4,2024-09-02,116689,110302,4598,44,1918.180000
7410531914601483566,SDAB2310W,DWUMAB2311,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7410531914601483566/2026/07/08/7410531914601483566_414ff4475a4947a29121ed64b586ada9.mp4,2024-09-03,176950,158559,6222,48,1806.520000
7410826050701200671,SBLS2407M,BMUMLS2405,54,乐福鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7410826050701200671/2026/07/07/7410826050701200671_35a67249cb8949ff81a391565282ca65.mp4,2024-09-04,262607,240730,16019,119,4856.020000
7410842703870610730,SDSB2405W,DWUMSB2414,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7410842703870610730/2026/07/07/7410842703870610730_ce95f2b1ce4149899eab19fbd59babb4.mp4,2024-09-04,910811,746484,97959,196,7795.140000
7410848392076660011,GRANDWING,BMUMOX2001,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7410848392076660011/2026/07/08/7410848392076660011_6de47f1a16a345d5ada3a006111ab08d.mp4,2024-09-04,51165,48761,1023,24,1086.870000
7410870880391253278,SARR034W,AWUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7410870880391253278/2026/07/08/7410870880391253278_25e6a4d90831426da960227fde6d42b2.mp4,2024-09-04,108618,100448,2587,34,1730.250000
7411007518593338655,SDHS2436W,DWUMHS2459,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411007518593338655/2026/07/08/7411007518593338655_eb4c234253bb4431a136656794266605.mp4,2024-09-04,120836,115751,7156,59,1956.900000
7411180489567948063,SDHS2405W,DWUMHS2458,63,高跟凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411180489567948063/2026/07/08/7411180489567948063_c5212473f3c143639aa132a492c29cea.mp4,2024-09-05,223505,202130,5398,70,2162.940000
7411200451867184415,SDSB2405W,DWUMSB2414,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411200451867184415/2026/07/06/7411200451867184415_dde19c7353ca4811af5390925aff2b81.mp4,2024-09-05,370264,337618,17590,269,10569.040000
7411248272876064030,SARR034W,AWUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411248272876064030/2026/07/07/7411248272876064030_afb73c4240184b32bf4005e7c96a6d7a.mp4,2024-09-05,501774,360572,13535,174,8574.910000
7411264034755906859,SDFN2379W,DWUMFN2301,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411264034755906859/2026/07/07/7411264034755906859_a0b4fc59099044b99ee59820df6b8c7f.mp4,2024-09-05,171145,162372,15111,176,6573.050000
7411285117873753375,SDSB2428W,DWUMSB2406,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411285117873753375/2026/07/06/7411285117873753375_3d3e4ca9e9cd4edfb09910ba06dd90bb.mp4,2024-09-05,455751,426198,13737,297,12327.880000
7411317243096616234,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411317243096616234/2026/07/08/7411317243096616234_e346fbbcd7bd40b2811f88e29bbdccc0.mp4,2024-09-05,157849,137938,3460,59,1974.220000
7411325724902133034,SDFS2311W,DWUMFS2306,66,平底凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411325724902133034/2026/07/08/7411325724902133034_0f8f4491a785423e81166ed79ea339d6.mp4,2024-09-05,302234,289606,2435,13,435.640000
7411584696259267870,SDSB2405W,DWUMSB2414,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411584696259267870/2026/07/07/7411584696259267870_c3bc5b3f1ac249659e1974c2e9195c89.mp4,2024-09-06,177384,160870,4448,166,6590.780000
7411658364167408942,BLVD-W,DWUWKB1902,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411658364167408942/2026/07/08/7411658364167408942_35fa33ac79384bdebd2b16798386cd15.mp4,2024-09-06,129556,120189,4695,83,3747.770000
7411922427527220526,SDKB2416W,DWUMKB2435,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7411922427527220526/2026/07/07/7411922427527220526_96fe19f7c759402bb0a3c27dd11b85b3.mp4,2024-09-07,755613,699827,6970,212,11598.870000
7412288633161518382,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7412288633161518382/2026/07/07/7412288633161518382_5f2c5704556744db8ad6afcbf11030cb.mp4,2024-09-08,992237,815098,46341,242,8537.210000
7412338885730028831,SDOB222W,DWUMOB2205,62,过膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7412338885730028831/2026/08/04/7412338885730028831_76bb4e1cd5ea486b9cb6a8ef1c61e2b4.mp4,2024-09-08,166090,150914,21730,49,2478.700000
7412344719042268462,SDSB2405W,DWUMSB2414,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7412344719042268462/2026/07/08/7412344719042268462_83f4c59594dd4ce7be0be068709b2b43.mp4,2024-09-08,240383,188573,10253,77,3132.010000
7412353527260925215,SNMT241M,NMUMMT2405,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7412353527260925215/2026/07/07/7412353527260925215_67e20054b1fc4a21ad5cb2547f1ab58d.mp4,2024-09-08,810459,772540,11773,181,10362.450000
7412483450214583583,SDFS2311W,DWUMFS2306,66,平底凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7412483450214583583/2026/07/08/7412483450214583583_ab01cc69f4694750aa13a52d4d72d820.mp4,2024-09-08,283947,272732,1931,10,341.090000
7412590011104627998,SUKB2305W,DWUMKB2306,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7412590011104627998/2026/07/06/7412590011104627998_d48a950354184892b00096749f1bc0d9.mp4,2024-09-09,552490,517263,8240,364,15411.640000
7412761130126363947,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7412761130126363947/2026/07/06/7412761130126363947_9a5fd9a9f332482cb053bf67731f587e.mp4,2024-09-09,1488713,1335600,44463,389,13848.040000
7412765307426622750,SDPU2319W,DWUMPU2202,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7412765307426622750/2026/07/06/7412765307426622750_2b480ff0f22b4e6793aa6e43a6beda0f.mp4,2024-09-09,1204918,1094631,47430,326,13817.290000
7412847184640527646,SDPU2231W,DWUMPU2208,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7412847184640527646/2026/07/08/7412847184640527646_95fa4e86ec5f4afeb403011abbc66fcf.mp4,2024-09-09,275554,255900,10847,88,3310.670000
7413009852898823467,SDOX2301W,DWUMOX2302,55,牛津鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413009852898823467/2026/07/06/7413009852898823467_48159051a32242dcb25e35d4ae085e31.mp4,2024-09-10,864453,820234,19301,311,11422.780000
7413153918001171742,SARR034M,AMUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413153918001171742/2026/07/08/7413153918001171742_ac28859689dc49a496a5e500cd7f2865.mp4,2024-09-10,144113,135507,8579,47,2324.320000
7413159460404858154,SBOX2326M,BMUMOX2304,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413159460404858154/2026/07/07/7413159460404858154_39473ca698e6402abebda83199420101.mp4,2024-09-10,250324,237273,11194,215,8351.740000
7413168106136194346,SDSB2408W,DWUMSB2413,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413168106136194346/2026/07/08/7413168106136194346_16b2d59785d8437792ebef405d293902.mp4,2024-09-10,120299,110682,4184,56,2017.460000
7413175592776125742,SBOX2318M,BMUMOX2302,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413175592776125742/2026/07/08/7413175592776125742_0d56970610594001808eae7a5fe1a195.mp4,2024-09-10,151922,142835,3292,105,3858.290000
7413250664605797678,SDSB2406W,DWUMSB2412,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413250664605797678/2026/07/08/7413250664605797678_9f7aea0f2d5f4af69a73be68e2a78045.mp4,2024-09-10,290912,262715,26011,88,3527.450000
7413458126227180830,SDOB222W,DWUMOB2205,62,过膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413458126227180830/2026/07/08/7413458126227180830_caf7ef202d1448e8a6ce6a23c186cb00.mp4,2024-09-11,317511,234708,25059,97,4402.990000
7413529340769553695,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413529340769553695/2026/07/08/7413529340769553695_56bc82f591b9430db0db0bf9771301e0.mp4,2024-09-11,137599,112939,5628,43,1514.970000
7413603662745980191,FRE,DWUMAB1941,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413603662745980191/2026/07/08/7413603662745980191_4fd34f110d014bbbb3a40066972a25ad.mp4,2024-09-11,257603,236647,20936,85,3202.580000
7413818800862285102,SDAB2219W,DWUMAB2201,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413818800862285102/2026/07/07/7413818800862285102_cada6f21600a4e62b0db2e5260fdb10b.mp4,2024-09-12,606189,549011,9596,120,4618.950000
7413847948938792234,SDKB2231W,DWUMKB2201,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413847948938792234/2026/07/08/7413847948938792234_091d72b01dc74523a4324872582586bb.mp4,2024-09-12,144235,119613,6461,51,2222.160000
7413880263412944170,SDFN2436W,DWUMFN2420,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7413880263412944170/2026/07/07/7413880263412944170_e8e72714264845728a4341634570efd2.mp4,2024-09-12,384389,328524,12865,160,6097.550000
7414202262387477790,SDPU2319W,DWUMPU2202,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7414202262387477790/2026/07/06/7414202262387477790_f677695e40c04b7992fd02ba84dad2ad.mp4,2024-09-13,2557048,2314315,48334,418,16031.200000
7414206042738855210,SDFN2436W,DWUMFN2420,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7414206042738855210/2026/07/08/7414206042738855210_c33375e874e446d2850dc49166bec8fa.mp4,2024-09-13,27680,22945,1986,4,145.230000
7414223611818446111,SDAB2310W,DWUMAB2311,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7414223611818446111/2026/07/08/7414223611818446111_c01402713712431f9bd46cf60beeda0b.mp4,2024-09-13,228965,204878,8664,66,2358.500000
7414294564049030446,SDFN2436W,DWUMFN2420,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7414294564049030446/2026/07/07/7414294564049030446_76055a54fb5647b9a92eec55eb40255e.mp4,2024-09-13,588326,478627,31819,137,5203.890000
7414316935170673966,SDFS2311W,DWUMFS2306,66,平底凉鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7414316935170673966/2026/07/07/7414316935170673966_c4e385048b2b4534bb0a6d87658b6511.mp4,2024-09-13,240006,229168,13583,169,5774.090000
7414568817197649182,SBOX2318M,BMUMOX2302,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7414568817197649182/2026/07/12/7414568817197649182_93ef8e683b4d4be29e27c688e124209c.mp4,2024-09-14,1062731,1003783,21163,627,24128.050000
7414656457813101855,SNMT241M,NMUMMT2405,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7414656457813101855/2026/07/06/7414656457813101855_a51b308fa29645e4937696ba125038ce.mp4,2024-09-14,750598,697346,14548,323,17213.870000
7414696888823254314,SDFN2436W,DWUMFN2420,80,板鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7414696888823254314/2026/07/08/7414696888823254314_1098014f0f2e4fd784e04f9146c6ab5f.mp4,2024-09-14,28749,24971,1511,10,357.290000
7414927747346189599,SBLS2407M,BMUMLS2405,54,乐福鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7414927747346189599/2026/07/08/7414927747346189599_d898dfe44db34a3eac056ea1e5ed4328.mp4,2024-09-15,193544,178720,5941,68,2806.600000
7415267391426399530,SUKB2305W,DWUMKB2306,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7415267391426399530/2026/07/06/7415267391426399530_c1537db39c934df1adf9fb0248ab3901.mp4,2024-09-16,1765279,1622648,89485,762,34607.190000
7415280690788306207,SDSB2427W,DWUMSB2407,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7415280690788306207/2026/07/06/7415280690788306207_a2c9c854e76c4f9984376ae1e36c68b4.mp4,2024-09-16,969685,879770,32120,379,16118.220000
7415384001227148590,UTAH-W,DWUWKB1915,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7415384001227148590/2026/07/06/7415384001227148590_7ee435c3ca184fc8b085f20a183ec253.mp4,2024-09-16,359167,331011,15353,334,15536.280000
7415384806638292267,SBOX2318M,BMUMOX2302,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7415384806638292267/2026/07/07/7415384806638292267_4ee7df3c47254e79921f848b04049cda.mp4,2024-09-16,209089,165778,8820,179,6733.430000
